fecha,sector,id_punto,coordenada_x,coordenada_y,angulo_polar,tms,tasa_diaria,radio_canaleta
2023-03-20,6,41,487495.733669117,7295194.36055231,1.6598459071795864,7397.789792959635,0.4121134592134794,2.0435
2023-03-20,6,42,487451.249918709,7295317.60241819,0.1537477,17261.50945936745,0.9615980682927918,1.8875
2023-03-20,6,43,487189.784085125,7295412.57269179,1.605957707179586,17261.50945936745,0.9615980682927918,1.0725
2023-03-21,6,34,488628.610820874,7295304.84068652,2.140480407179586,8129.899176558878,0.4121134592134794,0.7955
2023-03-21,6,35,488584.856312276,7295391.98508281,3.801820807179586,8129.899176558878,0.4121134592134794,2.1775
2023-03-21,6,36,488705.545831823,7295472.2016819,2.4539214071795863,8129.899176558878,0.4121134592134794,0.7805
2023-03-21,6,38,488389.054886304,7294926.72880806,2.0846410071795862,8129.899176558878,0.4121134592134794,1.5915
2023-03-21,6,39,488084.961051556,7294943.50136969,0.7935947,8129.899176558878,0.4121134592134794,1.2665
2023-03-21,6,40,487862.54229952,7294629.1981496,1.6465134071795866,8129.899176558878,0.4121134592134794,1.3905
2023-03-21,6,41,487495.733669117,7295194.36055231,1.6598459071795864,8129.899176558878,0.4121134592134794,2.0435
2023-03-21,6,42,487451.249918709,7295317.60241819,0.1537477,18969.764682071498,0.9615980682927918,1.8875
2023-03-21,6,43,487189.784085125,7295412.57269179,1.605957707179586,18969.764682071498,0.9615980682927918,1.0725
2023-03-22,6,34,488628.610820874,7295304.84068652,2.140480407179586,1559.7126466334207,0.4121134592134794,0.7955
2023-03-22,6,35,488584.856312276,7295391.98508281,3.801820807179586,1559.7126466334207,0.4121134592134794,2.1775
2023-03-22,6,36,488705.545831823,7295472.2016819,2.4539214071795863,1559.7126466334207,0.4121134592134794,0.7805
2023-03-22,6,38,488389.054886304,7294926.72880806,2.0846410071795862,1559.7126466334207,0.4121134592134794,1.5915
2023-03-22,6,39,488084.961051556,7294943.50136969,0.7935947,1559.7126466334207,0.4121134592134794,1.2665
2023-03-22,6,40,487862.54229952,7294629.1981496,1.6465134071795866,1559.7126466334207,0.4121134592134794,1.3905
2023-03-22,6,41,487495.733669117,7295194.36055231,1.6598459071795864,1559.7126466334207,0.4121134592134794,2.0435
2023-03-22,6,42,487451.249918709,7295317.60241819,0.1537477,3639.329496680217,0.9615980682927918,1.8875
2023-03-22,6,43,487189.784085125,7295412.57269179,1.605957707179586,3639.329496680217,0.9615980682927918,1.0725
2023-03-31,5,29,489215.492473579,7297292.23281629,2.425051007179586,13534.399691368923,0.9615980682927918,1.6345
2023-03-31,5,32,489082.721324526,7296705.51078617,2.536601407179586,13534.399691368923,0.9615980682927918,1.437
2023-03-31,5,33,488926.557163492,7296311.62304397,2.907849507179586,13534.399691368923,0.9615980682927918,1.643
2023-03-31,5,37,488770.083732003,7295805.46518905,2.3778361071795864,27068.799382737845,1.923196136585584,1.3145
2023-04-01,5,29,489215.492473579,7297292.23281629,2.425051007179586,33569.19396988329,0.9615980682927918,1.6345
2023-04-01,5,32,489082.721324526,7296705.51078617,2.536601407179586,33569.19396988329,0.9615980682927918,1.437
2023-04-01,5,33,488926.557163492,7296311.62304397,2.907849507179586,33569.19396988329,0.9615980682927918,1.643
2023-04-01,5,37,488770.083732003,7295805.46518905,2.3778361071795864,67138.38793976657,1.923196136585584,1.3145
2023-04-02,5,29,489215.492473579,7297292.23281629,2.425051007179586,23436.447033127242,0.9615980682927918,1.6345
